gender,field,level,sentiment,intention,left,month,Male,Low,Medium,Finance,Health,Law,Public/Government,Sales/Marketing
M,Sales/Marketing,Low,8,4,0,12,True,True,False,False,False,False,False,True
M,Finance,Low,7,4,0,12,True,True,False,True,False,False,False,False
M,Finance,Low,7,2,0,12,True,True,False,True,False,False,False,False
M,Education and Training,Low,3,4,1,6,True,True,False,False,False,False,False,False
M,Education and Training,Low,7,4,0,12,True,True,False,False,False,False,False,False
M,Finance,Medium,4,7,0,6,True,False,True,True,False,False,False,False
M,Education and Training,High,5,2,1,4,True,False,False,False,False,False,False,False
M,Finance,Low,5,4,1,11,True,True,False,True,False,False,False,False
M,Finance,Medium,9,4,1,7,True,False,True,True,False,False,False,False
M,Health,Low,7,7,0,12,True,True,False,False,True,False,False,False
M,Education and Training,Medium,10,5,0,8,True,False,True,False,False,False,False,False
M,Education and Training,Low,7,4,1,9,True,True,False,False,False,False,False,False
M,Finance,Low,8,6,1,8,True,True,False,True,False,False,False,False
M,Public/Government,Low,6,5,0,12,True,True,False,False,False,False,True,False
M,Finance,Low,7,7,1,8,True,True,False,True,False,False,False,False
M,Finance,High,8,2,1,4,True,False,False,True,False,False,False,False
M,Sales/Marketing,Low,8,2,1,6,True,True,False,False,False,False,False,True
M,Public/Government,Low,7,4,0,12,True,True,False,False,False,False,True,False
M,Education and Training,Low,6,6,0,12,True,True,False,False,False,False,False,False
M,Finance,Medium,10,3,0,12,True,False,True,True,False,False,False,False
M,Sales/Marketing,Low,8,3,1,6,True,True,False,False,False,False,False,True
M,Health,Low,7,4,1,8,True,True,False,False,True,False,False,False
M,Education and Training,Low,8,7,1,8,True,True,False,False,False,False,False,False
M,Finance,Low,10,1,0,8,True,True,False,True,False,False,False,False
M,Finance,Low,7,3,0,12,True,True,False,True,False,False,False,False
M,Finance,Low,10,4,0,12,True,True,False,True,False,False,False,False
M,Education and Training,Low,10,2,1,9,True,True,False,False,False,False,False,False
M,Health,High,9,3,0,12,True,False,False,False,True,False,False,False
M,Public/Government,Low,7,7,0,2,True,True,False,False,False,False,True,False
M,Health,Low,8,4,1,7,True,True,False,False,True,False,False,False
M,Finance,Low,4,7,0,12,True,True,False,True,False,False,False,False
M,Education and Training,Low,8,4,1,11,True,True,False,False,False,False,False,False
M,Education and Training,Low,7,4,1,3,True,True,False,False,False,False,False,False
M,Finance,High,8,9,0,12,True,False,False,True,False,False,False,False
M,Education and Training,Low,8,7,0,12,True,True,False,False,False,False,False,False
M,Finance,Medium,7,6,0,12,True,False,True,True,False,False,False,False
M,Education and Training,High,10,2,0,12,True,False,False,False,False,False,False,False
M,Finance,Low,4,4,1,10,True,True,False,True,False,False,False,False
M,Finance,Low,6,8,1,2,True,True,False,True,False,False,False,False
M,Sales/Marketing,High,8,3,1,2,True,False,False,False,False,False,False,True
M,Sales/Marketing,Low,8,7,0,12,True,True,False,False,False,False,False,True
M,Education and Training,Low,9,3,1,11,True,True,False,False,False,False,False,False
M,Education and Training,Low,9,5,0,12,True,True,False,False,False,False,False,False
M,Sales/Marketing,Low,9,3,0,12,True,True,False,False,False,False,False,True
M,Finance,Low,8,5,0,12,True,True,False,True,False,False,False,False
M,Finance,Medium,8,8,1,2,True,False,True,True,False,False,False,False
M,Sales/Marketing,Low,7,8,0,12,True,True,False,False,False,False,False,True
M,Education and Training,Low,8,2,0,12,True,True,False,False,False,False,False,False
M,Education and Training,Low,10,3,1,6,True,True,False,False,False,False,False,False
M,Law,Low,8,3,1,9,True,True,False,False,False,True,False,False
M,Finance,High,7,3,0,12,True,False,False,True,False,False,False,False
M,Finance,Low,8,3,0,12,True,True,False,True,False,False,False,False
M,Education and Training,Medium,8,5,0,5,True,False,True,False,False,False,False,False
M,Health,High,8,3,0,7,True,False,False,False,True,False,False,False
M,Finance,High,8,2,0,10,True,False,False,True,False,False,False,False
M,Health,Low,2,9,1,8,True,True,False,False,True,False,False,False
M,Finance,Low,7,4,0,12,True,True,False,True,False,False,False,False
M,Finance,Medium,7,3,0,12,True,False,True,True,False,False,False,False
M,Finance,Low,7,4,0,12,True,True,False,True,False,False,False,False
M,Education and Training,High,7,4,0,12,True,False,False,False,False,False,False,False
M,Education and Training,Low,6,5,0,12,True,True,False,False,False,False,False,False
M,Education and Training,Medium,6,6,0,12,True,False,True,False,False,False,False,False
M,Health,Low,7,8,1,9,True,True,False,False,True,False,False,False
M,Education and Training,High,9,3,0,6,True,False,False,False,False,False,False,False
M,Finance,Medium,7,4,0,12,True,False,True,True,False,False,False,False
M,Public/Government,High,5,9,0,12,True,False,False,False,False,False,True,False
M,Public/Government,Low,10,5,0,12,True,True,False,False,False,False,True,False
M,Public/Government,High,7,4,1,5,True,False,False,False,False,False,True,False
M,Finance,Medium,10,2,0,12,True,False,True,True,False,False,False,False
M,Education and Training,Low,8,3,0,12,True,True,False,False,False,False,False,False
M,Public/Government,Medium,8,2,1,8,True,False,True,False,False,False,True,False
M,Law,Low,4,5,1,6,True,True,False,False,False,True,False,False
M,Health,Low,6,6,0,6,True,True,False,False,True,False,False,False
M,Finance,Low,9,2,0,1,True,True,False,True,False,False,False,False
M,Sales/Marketing,Medium,8,2,0,12,True,False,True,False,False,False,False,True
M,Education and Training,Low,10,2,0,4,True,True,False,False,False,False,False,False
M,Finance,Medium,8,2,1,11,True,False,True,True,False,False,False,False
M,Public/Government,Low,3,4,1,8,True,True,False,False,False,False,True,False
M,Finance,High,8,3,0,12,True,False,False,True,False,False,False,False
M,Finance,Low,4,4,0,12,True,True,False,True,False,False,False,False
M,Finance,Low,9,2,0,12,True,True,False,True,False,False,False,False
M,Sales/Marketing,Medium,8,3,1,8,True,False,True,False,False,False,False,True
M,Finance,Low,9,2,1,3,True,True,False,True,False,False,False,False
M,Education and Training,Low,7,2,0,12,True,True,False,False,False,False,False,False
M,Public/Government,Low,8,3,0,12,True,True,False,False,False,False,True,False
M,Finance,High,10,3,1,3,True,False,False,True,False,False,False,False
M,Education and Training,Low,7,3,1,7,True,True,False,False,False,False,False,False
M,Education and Training,Low,5,6,0,12,True,True,False,False,False,False,False,False
M,Education and Training,Low,7,8,1,9,True,True,False,False,False,False,False,False
M,Sales/Marketing,Low,7,6,1,6,True,True,False,False,False,False,False,True
M,Health,Low,4,9,1,4,True,True,False,False,True,False,False,False
M,Finance,Low,7,4,1,7,True,True,False,True,False,False,False,False
M,Public/Government,Low,2,6,0,12,True,True,False,False,False,False,True,False
M,Health,Low,9,4,0,12,True,True,False,False,True,False,False,False
M,Education and Training,Low,10,3,0,12,True,True,False,False,False,False,False,False
M,Finance,Low,7,5,0,12,True,True,False,True,False,False,False,False
M,Education and Training,Low,8,2,1,10,True,True,False,False,False,False,False,False
M,Education and Training,Low,10,3,0,12,True,True,False,False,False,False,False,False
M,Finance,Low,1,8,0,12,True,True,False,True,False,False,False,False
M,Education and Training,Low,7,4,0,12,True,True,False,False,False,False,False,False
M,Education and Training,Low,9,3,0,5,True,True,False,False,False,False,False,False
M,Finance,Low,10,3,0,3,True,True,False,True,False,False,False,False
M,Sales/Marketing,Low,4,8,1,4,True,True,False,False,False,False,False,True
M,Education and Training,Low,7,4,0,12,True,True,False,False,False,False,False,False
M,Finance,High,8,3,0,10,True,False,False,True,False,False,False,False
M,Education and Training,Low,8,2,0,12,True,True,False,False,False,False,False,False
M,Education and Training,Medium,7,4,0,12,True,False,True,False,False,False,False,False
M,Sales/Marketing,Low,10,3,0,12,True,True,False,False,False,False,False,True
M,Finance,High,7,7,1,8,True,False,False,True,False,False,False,False
M,Education and Training,Low,7,4,0,9,True,True,False,False,False,False,False,False
M,Finance,Medium,8,4,0,12,True,False,True,True,False,False,False,False
M,Finance,Medium,8,1,0,12,True,False,True,True,False,False,False,False
M,Education and Training,Low,7,3,0,12,True,True,False,False,False,False,False,False
M,Health,Medium,10,2,0,12,True,False,True,False,True,False,False,False
M,Sales/Marketing,Medium,10,2,1,6,True,False,True,False,False,False,False,True
M,Public/Government,Medium,7,5,1,2,True,False,True,False,False,False,True,False
M,Education and Training,Low,7,4,0,10,True,True,False,False,False,False,False,False
M,Finance,Medium,9,7,0,12,True,False,True,True,False,False,False,False
M,Sales/Marketing,High,10,4,0,12,True,False,False,False,False,False,False,True
M,Finance,High,6,4,1,7,True,False,False,True,False,False,False,False
M,Sales/Marketing,Low,8,1,0,12,True,True,False,False,False,False,False,True
M,Sales/Marketing,Medium,7,3,0,12,True,False,True,False,False,False,False,True
M,Public/Government,High,6,7,1,6,True,False,False,False,False,False,True,False
M,Health,Low,8,3,0,12,True,True,False,False,True,False,False,False
M,Sales/Marketing,Low,8,3,0,12,True,True,False,False,False,False,False,True
M,Finance,Medium,9,3,0,12,True,False,True,True,False,False,False,False
M,Finance,Medium,7,5,1,8,True,False,True,True,False,False,False,False
M,Finance,Low,8,5,0,12,True,True,False,True,False,False,False,False
M,Sales/Marketing,Low,10,2,0,12,True,True,False,False,False,False,False,True
M,Education and Training,High,9,3,0,12,True,False,False,False,False,False,False,False
M,Public/Government,Low,6,7,1,2,True,True,False,False,False,False,True,False
M,Education and Training,Low,9,4,0,12,True,True,False,False,False,False,False,False
M,Education and Training,Medium,8,4,0,2,True,False,True,False,False,False,False,False
M,Finance,Medium,9,3,0,12,True,False,True,True,False,False,False,False
M,Finance,Low,9,3,0,1,True,True,False,True,False,False,False,False
M,Education and Training,High,6,4,0,12,True,False,False,False,False,False,False,False
M,Education and Training,High,10,3,0,11,True,False,False,False,False,False,False,False
M,Public/Government,Low,8,4,0,12,True,True,False,False,False,False,True,False
M,Sales/Marketing,High,8,1,0,1,True,False,False,False,False,False,False,True
M,Sales/Marketing,Low,8,3,0,12,True,True,False,False,False,False,False,True
M,Sales/Marketing,Low,7,4,1,8,True,True,False,False,False,False,False,True
M,Education and Training,Low,9,3,0,12,True,True,False,False,False,False,False,False
M,Education and Training,High,9,2,0,12,True,False,False,False,False,False,False,False
M,Finance,Low,8,3,1,11,True,True,False,True,False,False,False,False
M,Sales/Marketing,Low,10,7,1,8,True,True,False,False,False,False,False,True
M,Public/Government,Low,7,4,0,12,True,True,False,False,False,False,True,False
M,Finance,Low,7,3,0,4,True,True,False,True,False,False,False,False
M,Sales/Marketing,Medium,8,2,1,10,True,False,True,False,False,False,False,True
M,Public/Government,Low,7,4,0,12,True,True,False,False,False,False,True,False
M,Education and Training,Low,8,4,0,12,True,True,False,False,False,False,False,False
M,Finance,Medium,10,2,1,7,True,False,True,True,False,False,False,False
M,Education and Training,Medium,8,7,1,2,True,False,True,False,False,False,False,False
M,Sales/Marketing,Low,10,2,0,12,True,True,False,False,False,False,False,True
M,Finance,High,10,3,0,12,True,False,False,True,False,False,False,False
M,Education and Training,Low,5,2,1,7,True,True,False,False,False,False,False,False
M,Public/Government,High,8,3,1,6,True,False,False,False,False,False,True,False
M,Finance,Low,7,3,0,12,True,True,False,True,False,False,False,False
M,Finance,High,10,1,0,12,True,False,False,True,False,False,False,False
M,Sales/Marketing,Low,7,4,1,7,True,True,False,False,False,False,False,True
M,Education and Training,High,8,1,0,12,True,False,False,False,False,False,False,False
M,Public/Government,Low,7,5,0,4,True,True,False,False,False,False,True,False
M,Education and Training,Low,10,3,0,12,True,True,False,False,False,False,False,False
M,Education and Training,Medium,8,7,1,9,True,False,True,False,False,False,False,False
M,Education and Training,Low,8,4,0,12,True,True,False,False,False,False,False,False
M,Finance,Low,10,2,0,12,True,True,False,True,False,False,False,False
M,Law,Low,8,3,1,11,True,True,False,False,False,True,False,False
M,Finance,Low,9,7,1,8,True,True,False,True,False,False,False,False
M,Finance,Low,7,7,1,4,True,True,False,True,False,False,False,False
M,Finance,Low,7,7,1,8,True,True,False,True,False,False,False,False
M,Sales/Marketing,Medium,1,9,0,12,True,False,True,False,False,False,False,True
M,Sales/Marketing,Low,10,3,0,12,True,True,False,False,False,False,False,True
M,Finance,Low,8,6,1,3,True,True,False,True,False,False,False,False
M,Education and Training,Low,8,5,1,9,True,True,False,False,False,False,False,False
M,Public/Government,Medium,9,7,0,12,True,False,True,False,False,False,True,False
M,Sales/Marketing,Medium,8,5,1,8,True,False,True,False,False,False,False,True
M,Education and Training,Low,10,2,1,6,True,True,False,False,False,False,False,False
M,Finance,Low,7,2,0,12,True,True,False,True,False,False,False,False
M,Education and Training,Low,2,2,1,11,True,True,False,False,False,False,False,False
M,Education and Training,Medium,9,7,1,11,True,False,True,False,False,False,False,False
M,Health,Low,2,6,1,2,True,True,False,False,True,False,False,False
M,Finance,Low,7,3,0,12,True,True,False,True,False,False,False,False
M,Finance,Low,7,3,0,12,True,True,False,True,False,False,False,False
M,Health,Low,8,3,0,12,True,True,False,False,True,False,False,False
M,Education and Training,Low,7,4,0,12,True,True,False,False,False,False,False,False
M,Education and Training,Low,8,2,0,5,True,True,False,False,False,False,False,False
M,Education and Training,Low,7,8,0,12,True,True,False,False,False,False,False,False
M,Finance,Low,7,3,1,4,True,True,False,True,False,False,False,False
M,Sales/Marketing,High,7,4,1,6,True,False,False,False,False,False,False,True
M,Education and Training,Low,8,5,1,7,True,True,False,False,False,False,False,False
M,Finance,Low,7,2,0,1,True,True,False,True,False,False,False,False
