veh_value,exposure,clm,numclaims,claimcst0,veh_body,veh_age,gender,area,agecat
2.64,0.4462696783,0,0,0,STNWG,3,M,B,5
1.32,0.4462696783,0,0,0,SEDAN,3,M,B,5
1.55,0.5503080082,0,0,0,SEDAN,3,F,B,3
0.93,0.4517453799,0,0,0,HBACK,4,F,B,5
0.44,0.4134154689,0,0,0,SEDAN,4,M,C,3
0.81,0.3394934976,0,0,0,HBACK,3,F,E,3
1.39,0.4517453799,0,0,0,STNWG,4,F,F,2
1.13,0.4517453799,0,0,0,HBACK,3,M,A,1
2.03,0.1943874059,0,0,0,STNWG,2,F,A,4
1.57,0.4517453799,0,0,0,HBACK,1,F,B,5
0.21,0.2299794661,0,0,0,HBACK,4,M,E,1
0.99,0.4490075291,0,0,0,SEDAN,3,F,D,3
0.9,0.4490075291,0,0,0,HBACK,3,F,C,3
2.45,0.4490075291,0,0,0,STNWG,3,M,E,3
0.8,0.4490075291,0,0,0,HBACK,4,F,B,6
1.35,0.4982888433,1,1,200,HBACK,1,F,B,3
1.54,0.4462696783,0,0,0,SEDAN,3,M,C,4
2.01,0.4462696783,0,0,0,SEDAN,3,F,C,4
4.37,0.4462696783,0,0,0,STNWG,1,M,D,5
0.82,0.4517453799,1,1,384.13999987,HBACK,3,M,D,3
0.79,0.5503080082,0,0,0,HBACK,3,F,A,3
2.51,0.4517453799,0,0,0,SEDAN,2,F,B,5
1.57,0.4462696783,0,0,0,SEDAN,3,F,C,3
1.52,0.1861738535,0,0,0,STNWG,4,M,C,2
0.83,0.4517453799,0,0,0,SEDAN,4,F,A,3
1.52,0.5503080082,0,0,0,HBACK,1,M,C,5
1.89,0.4517453799,0,0,0,SEDAN,2,F,A,5
1.12,0.5475701574,0,0,0,SEDAN,3,F,A,3
0.22,0.1587953457,0,0,0,HBACK,4,M,A,4
0.78,0.4517453799,0,0,0,HBACK,3,M,B,4
2.04,0.5475701574,0,0,0,SEDAN,2,M,C,2
1.5,0.4462696783,0,0,0,UTE,4,F,C,5
2.07,0.4490075291,0,0,0,SEDAN,2,M,D,2
1.35,0.553045859,0,0,0,UTE,4,M,D,1
0.46,0.4462696783,0,0,0,HBACK,4,F,B,2
0.9,0.4490075291,0,0,0,HBACK,3,F,C,6
1.79,0.4517453799,0,0,0,UTE,2,F,F,2
1.74,0.4517453799,0,0,0,HBACK,1,F,B,3
1.14,0.4517453799,0,0,0,SEDAN,3,F,E,4
0.74,0.5092402464,0,0,0,UTE,4,M,B,1
0.71,0.4490075291,0,0,0,UTE,4,M,C,5
1.77,0.4517453799,0,0,0,HBACK,1,F,A,4
0.83,0.4490075291,0,0,0,SEDAN,4,M,C,3
4,0.553045859,0,0,0,STNWG,3,M,C,3
4.14,0.4490075291,0,0,0,STNWG,2,F,E,5
1.56,0.4517453799,1,1,639.55999947,SEDAN,2,M,E,6
4.37,0.4490075291,0,0,0,STNWG,1,F,B,5
1.44,0.4490075291,0,0,0,STNWG,4,M,C,4
2.58,0.3778234086,0,0,0,SEDAN,1,F,B,3
0.8,0.4490075291,0,0,0,HBACK,4,F,E,5
2.12,0.4490075291,0,0,0,STNWG,2,F,A,4
1.18,0.0082135524,0,0,0,STNWG,4,F,F,3
1,0.5503080082,0,0,0,HBACK,3,F,E,3
2.78,0.0876112252,0,0,0,UTE,3,M,A,4
0.31,0.386036961,0,0,0,SEDAN,4,F,C,3
6.42,0.93908282,0,0,0,STNWG,1,F,B,4
1.63,0.2710472279,0,0,0,HBACK,1,F,A,3
1.04,0.4462696783,0,0,0,SEDAN,3,F,C,4
1.43,0.4462696783,0,0,0,STNWG,4,M,F,2
1.19,0.553045859,0,0,0,STNWG,4,M,B,1
1.7,0.4462696783,0,0,0,HDTOP,3,F,F,4
1.3,0.553045859,0,0,0,STNWG,4,M,B,3
0.77,0.9938398357,0,0,0,HBACK,3,M,A,1
1.99,0.4462696783,0,0,0,UTE,3,M,D,4
0.78,0.0930869268,0,0,0,SEDAN,4,M,E,4
2.36,0.076659822,0,0,0,STNWG,3,F,B,5
1.92,0.5475701574,0,0,0,SEDAN,1,F,C,3
3.49,0.4462696783,0,0,0,SEDAN,1,M,C,5
0.74,0.4490075291,0,0,0,HBACK,4,F,A,2
0.3,0.4517453799,0,0,0,HBACK,4,F,C,3
4.31,0.2108145106,0,0,0,STNWG,2,M,F,4
2.01,0.4517453799,0,0,0,STNWG,4,M,E,5
1.51,0.5475701574,0,0,0,SEDAN,3,M,D,6
0.44,0.4517453799,0,0,0,STNWG,4,F,A,5
5.06,0.4517453799,0,0,0,STNWG,1,M,F,4
1.61,0.4517453799,0,0,0,STNWG,4,M,C,5
1.1,0.0739219713,0,0,0,SEDAN,3,M,E,5
2.19,0.5475701574,0,0,0,MIBUS,4,F,B,3
2.09,0.5475701574,1,1,452.46999931,STNWG,3,M,E,2
2,0.5503080082,0,0,0,STNWG,3,F,A,4
3.69,0.5503080082,0,0,0,STNWG,1,F,B,3
0.54,0.4572210814,1,1,2852.6499939,HBACK,4,F,B,4
1.63,0.4490075291,1,1,728,HBACK,2,F,B,3
0.88,0.2464065708,0,0,0,TRUCK,4,M,E,6
1.91,0.5503080082,1,1,353.76999998,STNWG,4,M,A,3
1.42,0.5420944559,0,0,0,HBACK,2,F,B,3
1.22,0.4462696783,0,0,0,SEDAN,3,M,A,5
1.14,0.4462696783,0,0,0,SEDAN,3,F,B,3
3.96,0.386036961,0,0,0,STNWG,1,M,F,4
1.87,0.4490075291,0,0,0,SEDAN,3,F,A,4
0.79,0.4490075291,0,0,0,HBACK,3,M,C,1
0.89,0.1806981519,0,0,0,HBACK,3,F,A,2
3.34,0.4462696783,0,0,0,STNWG,3,F,B,4
0.43,0.4462696783,0,0,0,SEDAN,4,M,C,3
1.26,0.4517453799,0,0,0,HBACK,3,F,D,6
0.8,0.4517453799,0,0,0,UTE,4,M,A,2
2.56,0.9965776865,0,0,0,SEDAN,1,F,A,4
8.38,0.0246406571,0,0,0,STNWG,1,M,A,1
0.74,0.4517453799,0,0,0,UTE,4,M,E,5
1.36,0.0876112252,0,0,0,HBACK,2,F,C,2
0.89,0.4490075291,0,0,0,COUPE,3,M,E,5
1.1,0.925393566,0,0,0,SEDAN,3,F,E,2
3.17,0.0465434634,1,1,3226.5399933,STNWG,1,F,A,4
1.81,0.4517453799,0,0,0,TRUCK,3,M,D,3
1.68,0.3668720055,0,0,0,HBACK,1,F,A,5
2.83,0.4517453799,0,0,0,STNWG,2,F,A,3
1.13,0.5475701574,0,0,0,HBACK,2,F,C,5
0.7,0.5475701574,0,0,0,STNWG,4,M,E,6
1.63,0.4517453799,0,0,0,SEDAN,2,M,C,5
0.64,0.0054757016,0,0,0,HBACK,4,M,D,4
1.11,0.4490075291,0,0,0,SEDAN,3,F,C,4
1.14,0.4490075291,0,0,0,SEDAN,3,F,A,3
1.18,0.5475701574,0,0,0,STNWG,4,F,C,2
2.45,0.4490075291,0,0,0,STNWG,3,M,C,4
1.57,0.4517453799,1,1,294.59000015,SEDAN,2,F,A,3
3.81,0.4490075291,0,0,0,STNWG,2,M,E,4
1.31,0.4490075291,0,0,0,STNWG,4,M,A,2
1,0.4490075291,0,0,0,UTE,4,M,E,6
1.47,0.4490075291,0,0,0,STNWG,3,M,A,4
1.82,0.4490075291,0,0,0,SEDAN,2,M,B,6
0.22,0.4490075291,0,0,0,TRUCK,4,M,D,3
1.38,0.4490075291,0,0,0,SEDAN,2,F,E,1
2.5,0.4490075291,0,0,0,SEDAN,1,M,C,4
4.37,0.4517453799,0,0,0,STNWG,1,M,B,2
1.32,0.4517453799,0,0,0,SEDAN,3,M,D,5
1.77,0.5503080082,0,0,0,SEDAN,2,F,D,4
1.22,0.1943874059,0,0,0,UTE,4,M,D,5
1.33,0.4490075291,0,0,0,SEDAN,2,M,A,2
1.9,0.4490075291,0,0,0,COUPE,4,M,B,5
1.64,0.4490075291,0,0,0,SEDAN,2,F,C,4
0.44,0.6516084873,0,0,0,SEDAN,4,F,E,4
1.04,0.0054757016,0,0,0,SEDAN,3,M,D,2
0.96,0.4572210814,0,0,0,SEDAN,3,F,C,2
1.6835,0.6516084873,0,0,0,HBACK,1,F,A,1
1.19,0.3449691992,0,0,0,SEDAN,4,F,C,4
2.2,0.6516084873,0,0,0,STNWG,3,F,C,3
7.31,0.6516084873,0,0,0,STNWG,1,F,C,3
0.9,0.6516084873,0,0,0,HBACK,3,F,A,4
1.01,0.386036961,0,0,0,HBACK,2,F,A,3
0.9,0.6516084873,1,1,1032.3799992,HBACK,3,M,B,1
0.83,0.6516084873,0,0,0,SEDAN,4,M,B,3
0.46,0.6516084873,0,0,0,SEDAN,4,M,C,1
1.56,0.6516084873,0,0,0,HBACK,3,F,A,5
0.82,0.4572210814,0,0,0,HBACK,3,F,C,4
2.01,0.5420944559,0,0,0,COUPE,4,M,B,2
1.96,0.0054757016,0,0,0,STNWG,3,M,B,2
1.29,0.1259411362,0,0,0,HBACK,2,F,D,6
1.59,0.0027378508,0,0,0,HBACK,1,M,B,4
1.45,0.0054757016,0,0,0,STNWG,4,F,A,2
1.76,0.4572210814,0,0,0,SEDAN,3,M,C,3
1.31,0.0054757016,0,0,0,STNWG,4,F,A,2
0.6,0.0054757016,0,0,0,HBACK,4,F,A,5
3.84,0.0054757016,0,0,0,STNWG,2,M,C,4
1.41,0.9993155373,0,0,0,SEDAN,2,F,B,2
1.63,0.3832991102,0,0,0,HBACK,2,F,C,5
1.73,0.3312799452,0,0,0,SEDAN,2,F,C,4
0.75,0.6132785763,0,0,0,HBACK,3,F,B,1
1.95,0.9993155373,0,0,0,SEDAN,3,M,A,4
1.01,0.0739219713,0,0,0,STNWG,3,F,D,2
0.54,0.7611225188,0,0,0,SEDAN,4,F,B,5
1.63,0.0465434634,0,0,0,SEDAN,1,F,E,5
1.17,0.7611225188,0,0,0,SEDAN,3,M,D,1
2.27,0.925393566,1,1,1118.6999989,MIBUS,3,F,C,4
1.19,0.0739219713,0,0,0,STNWG,4,F,E,6
2.75,0.2381930185,0,0,0,STNWG,2,M,E,3
4.25,0.1560574949,0,0,0,STNWG,2,F,C,2
0.44,0.7611225188,0,0,0,SEDAN,4,F,E,4
1.37,0.7611225188,0,0,0,HBACK,1,F,C,3
0.66,0.5420944559,0,0,0,SEDAN,4,F,C,3
0.87,0.0657084189,0,0,0,HBACK,3,F,D,3
0.82,0.4572210814,0,0,0,HBACK,3,M,E,2
1.18,0.4572210814,0,0,0,UTE,4,M,E,2
2.72,0.2381930185,0,0,0,SEDAN,4,M,C,4
0.65,0.0219028063,0,0,0,SEDAN,4,M,C,5
1.21,0.7775496235,0,0,0,SEDAN,3,F,C,6
0.99,0.0301163587,0,0,0,SEDAN,3,M,A,6
1.09,0.9691991786,0,0,0,HBACK,2,M,C,6
1.2,0.2080766598,0,0,0,UTE,3,M,C,5
0.71,0.0301163587,0,0,0,SEDAN,4,M,A,6
0.7,0.0301163587,0,0,0,SEDAN,4,M,C,6
6.05,0.0301163587,0,0,0,STNWG,1,M,D,6
1.07,0.2381930185,0,0,0,UTE,4,M,D,3
2.92,0.2162902122,0,0,0,SEDAN,2,M,A,4
0.74,0.0301163587,0,0,0,HBACK,3,F,C,6
1.12,0.9691991786,0,0,0,STNWG,4,F,B,3
0.8,0.3969883641,1,1,200,HBACK,3,F,D,5
1.32,0.0301163587,0,0,0,SEDAN,2,M,A,3
1.64,0.0301163587,0,0,0,SEDAN,2,M,D,5
1.79,0.0301163587,0,0,0,HBACK,1,F,B,6
1.14,0.0301163587,0,0,0,SEDAN,3,F,B,4
2.26,0.501026694,0,0,0,HBACK,1,M,B,3
0.6,0.0301163587,0,0,0,COUPE,4,F,A,4
1.54,0.0301163587,0,0,0,SEDAN,2,F,C,6
2.85,0.0301163587,0,0,0,STNWG,1,M,B,6
1.73,0.0301163587,0,0,0,HBACK,1,F,C,6
0.37,0.9691991786,0,0,0,SEDAN,4,M,B,4
5.41,0.0301163587,0,0,0,STNWG,2,F,C,6
1.84,0.0301163587,0,0,0,SEDAN,1,F,C,4
0.29,0.0301163587,0,0,0,HBACK,4,M,C,6
1.27,0.0301163587,0,0,0,SEDAN,3,F,B,4
2.7,0.0301163587,0,0,0,HBACK,2,F,A,5
3.29,0.9691991786,0,0,0,STNWG,2,M,A,3
1.15,0.0301163587,0,0,0,STNWG,3,M,A,3
1.28,0.0301163587,0,0,0,SEDAN,3,F,B,4
3.27,0.9691991786,0,0,0,TRUCK,3,M,E,4
0.79,0.0301163587,0,0,0,HBACK,4,M,B,4
0.54,0.0301163587,0,0,0,SEDAN,4,F,C,4
1.32,0.0301163587,0,0,0,SEDAN,3,M,D,5
1.33,0.9691991786,0,0,0,HDTOP,4,F,C,3
1.67,0.0301163587,0,0,0,SEDAN,3,F,C,4
1.75,0.0328542094,0,0,0,STNWG,4,F,A,4
0.6,0.0301163587,0,0,0,SEDAN,4,M,D,3
1.36,0.0301163587,0,0,0,SEDAN,2,M,D,5
0.57,0.0301163587,0,0,0,SEDAN,4,M,C,5
3.15,0.0301163587,0,0,0,MCARA,3,F,C,4
0.99,0.0301163587,0,0,0,SEDAN,3,M,B,6
2.41,0.0301163587,0,0,0,SEDAN,1,F,C,5
1.4,0.0301163587,0,0,0,SEDAN,2,M,C,6
1.98,0.0301163587,0,0,0,STNWG,2,M,C,3
1.81,0.5420944559,0,0,0,HBACK,2,M,B,2
3.1,0.0301163587,0,0,0,STNWG,3,F,B,6
1.46,0.9691991786,1,1,423,UTE,4,M,D,4
0.74,0.0301163587,0,0,0,SEDAN,4,M,C,2
1.3,0.9691991786,0,0,0,PANVN,4,M,A,4
1.53,0.0301163587,0,0,0,HBACK,1,F,A,4
1.04,0.0301163587,0,0,0,TRUCK,4,F,E,5
1.09,0.0301163587,0,0,0,SEDAN,3,F,A,3
2.08,0.1232032854,0,0,0,HBACK,2,M,A,6
1.4,0.6516084873,0,0,0,HBACK,1,F,A,1
0.77,0.0301163587,0,0,0,HBACK,3,F,C,4
0.67,0.0301163587,0,0,0,UTE,4,M,D,4
1.77,0.9691991786,0,0,0,STNWG,4,F,E,2
0.82,0.0301163587,0,0,0,SEDAN,4,F,C,6
2.71,0.5311430527,1,1,2886.7199936,STNWG,3,F,F,3
2.66,0.4572210814,0,0,0,STNWG,3,M,A,3
2.5,0.553045859,0,0,0,STNWG,2,F,D,1
1.8,0.0301163587,0,0,0,COUPE,2,F,C,5
1.78,0.0301163587,0,0,0,SEDAN,3,M,A,3
1.96,0.4928131417,0,0,0,STNWG,4,F,F,2
1.64,0.9691991786,0,0,0,HBACK,2,F,A,4
1.15,0.0301163587,0,0,0,STNWG,3,M,B,5
3.21,0.0301163587,0,0,0,STNWG,1,M,C,2
1.45,0.0301163587,0,0,0,UTE,4,M,C,2
1.88,0.4572210814,0,0,0,STNWG,2,F,A,3
1.17,0.6680355921,0,0,0,SEDAN,3,F,B,2
1.28,0.4572210814,0,0,0,HBACK,2,F,B,5
2.5,0.7529089665,0,0,0,STNWG,3,F,F,3
0.92,0.7063655031,0,0,0,SEDAN,3,F,D,3
1.23,0.0739219713,0,0,0,SEDAN,3,M,C,3
1.72,0.1259411362,0,0,0,SEDAN,2,M,E,6
1.36,0.7611225188,0,0,0,HBACK,2,F,A,3
1.68,0.7611225188,0,0,0,UTE,2,M,B,1
2.71,0.8706365503,1,2,1278.5799994,STNWG,3,M,B,3
1.95,0.7611225188,0,0,0,STNWG,4,M,F,3
0.92,0.2381930185,0,0,0,HBACK,3,M,A,2
2.58,0.5420944559,0,0,0,STNWG,3,F,D,2
1.63,0.3832991102,0,0,0,HBACK,2,F,C,4
0.44,0.0739219713,0,0,0,SEDAN,4,F,E,4
1.39,0.3312799452,0,0,0,STNWG,3,M,A,2
1.65,0.6160164271,1,1,988.70999908,HBACK,2,F,C,3
2.88,0.0739219713,0,0,0,STNWG,3,M,C,5
5.1,0.0054757016,0,0,0,SEDAN,1,M,A,3
3.58,0.7611225188,0,0,0,STNWG,2,F,F,3
0.44,0.7611225188,0,0,0,STNWG,4,M,C,4
4.37,0.3832991102,0,0,0,STNWG,1,M,F,2
1.98,0.0054757016,0,0,0,COUPE,2,F,A,1
5.16,0.0054757016,0,0,0,STNWG,1,M,C,5
1.22,0.7611225188,0,0,0,HBACK,2,F,C,4
1.29,0.1259411362,0,0,0,HBACK,2,F,A,4
0.39,0.9993155373,0,0,0,STNWG,4,M,C,3
1.61,0.9883641342,1,1,2587.0999985,TRUCK,4,M,D,3
0.31,0.0054757016,0,0,0,HBACK,4,F,C,3
1.62,0.3832991102,0,0,0,SEDAN,2,M,A,4
1.78,0.7611225188,0,0,0,UTE,3,F,A,5
1.93,0.7611225188,0,0,0,STNWG,4,M,F,2
4.56,0.0054757016,0,0,0,STNWG,1,M,A,3
1.34,0.7611225188,0,0,0,SEDAN,3,F,C,2
1.28,0.3832991102,0,0,0,HBACK,2,F,A,5
0.43,0.7611225188,0,0,0,STNWG,4,F,B,1
1.26,0.3832991102,1,1,200,HBACK,2,F,C,5
1.48,0.7611225188,0,0,0,HBACK,2,M,A,1
0.59,0.0027378508,0,0,0,COUPE,4,M,B,3
1.18,0.0273785079,0,0,0,SEDAN,3,F,C,5
1.58,0.9363449692,0,0,0,STNWG,4,M,C,2
0.73,0.3832991102,0,0,0,SEDAN,4,F,B,4
0.31,0.0739219713,0,0,0,HBACK,4,M,B,4
2.88,0.0739219713,0,0,0,STNWG,3,M,C,5
3.199,0.1943874059,0,0,0,PANVN,1,F,A,1
0.91,0.3832991102,0,0,0,HBACK,4,F,A,1
2.1,0.7611225188,0,0,0,SEDAN,2,M,C,5
2.47,0.4544832307,0,0,0,STNWG,3,F,A,3
1.73,0.0054757016,0,0,0,SEDAN,1,F,C,2
0.9,0.3832991102,0,0,0,HBACK,3,M,C,4
1.98,0.6160164271,0,0,0,HBACK,2,F,A,3
1.78,0.9445585216,0,0,0,SEDAN,2,F,A,4
0.78,0.4544832307,0,0,0,SEDAN,3,F,D,1
1.1,0.5448323066,0,0,0,UTE,4,M,D,4
0.79,0.0191649555,0,0,0,UTE,4,M,A,2
3.94,0.3832991102,0,0,0,STNWG,2,M,C,2
1.399,0.9938398357,0,0,0,HBACK,1,F,C,4
1.05,0.0054757016,0,0,0,HBACK,2,F,B,5
1.19,0.3832991102,0,0,0,SEDAN,3,F,A,2
2.29,0.128678987,0,0,0,SEDAN,1,F,B,2
1.53,0.4544832307,0,0,0,STNWG,4,M,E,3
2.58,0.9993155373,0,0,0,HDTOP,1,M,B,3
1.38,0.0054757016,0,0,0,UTE,2,M,A,3
1.4,0.128678987,0,0,0,SEDAN,3,F,C,4
3.03,0.128678987,0,0,0,TRUCK,3,M,C,4
1.56,0.9938398357,0,0,0,STNWG,4,F,D,1
0.84,0.128678987,0,0,0,SEDAN,3,M,C,4
0.51,0.128678987,0,0,0,SEDAN,4,M,C,3
1.57,0.3832991102,0,0,0,SEDAN,3,F,C,1
1.71,0.128678987,0,0,0,HBACK,2,F,A,2
1.01,0.4161533196,0,0,0,UTE,4,F,D,3
0.97,0.8733744011,0,0,0,HBACK,3,M,C,2
1.73,0.0054757016,0,0,0,SEDAN,1,M,C,3
2.27,0.128678987,0,0,0,HBACK,3,M,C,4
1.85,0.4544832307,0,0,0,SEDAN,2,M,F,3
2.95,0.128678987,0,0,0,TRUCK,2,F,C,4
2.74,0.3832991102,0,0,0,SEDAN,2,M,C,5
3.64,0.0027378508,0,0,0,UTE,1,M,E,3
1.88,0.758384668,0,0,0,HBACK,2,F,C,3
1,0.0821355236,0,0,0,HBACK,3,F,D,4
1.59,0.128678987,0,0,0,PANVN,2,M,C,4
0.85,0.128678987,0,0,0,HBACK,3,F,B,3
1.36,0.0027378508,0,0,0,SEDAN,2,M,C,1
1.36,0.128678987,0,0,0,HBACK,2,F,C,4
1.19,0.643394935,0,0,0,HBACK,2,F,A,2
3.62,0.0027378508,0,0,0,UTE,1,M,D,1
2.94,0.128678987,0,0,0,STNWG,1,F,D,3
5.83,0.1259411362,0,0,0,STNWG,2,M,C,4
2.4,0.128678987,0,0,0,STNWG,3,F,F,2
1.1,0.6598220397,0,0,0,UTE,4,F,E,2
2.39,0.3093771389,0,0,0,HDTOP,2,F,C,2
1.51,0.0355920602,0,0,0,HBACK,2,F,A,2
1.13,0.3832991102,0,0,0,SEDAN,3,M,D,3
1.44,0.758384668,0,0,0,UTE,3,M,E,3
3.55,0.0027378508,0,0,0,STNWG,1,F,D,3
1.56,0.3805612594,0,0,0,SEDAN,2,F,A,6
1.29,0.9938398357,0,0,0,SEDAN,3,F,B,3
1.66,0.128678987,0,0,0,UTE,4,M,C,1
0.7,0.128678987,0,0,0,HBACK,3,F,D,3
1.79,0.8733744011,0,0,0,UTE,2,M,D,4
1.74,0.3805612594,0,0,0,HBACK,1,M,C,5
1.74,0.3832991102,0,0,0,HBACK,1,F,C,3
2.9,0.0711841205,0,0,0,PANVN,1,F,B,4
0.72,0.3832991102,0,0,0,HBACK,3,F,A,3
1.23,0.0711841205,0,0,0,SEDAN,3,F,F,4
1.5,0.0054757016,0,0,0,HBACK,2,F,E,6
4.349,0.128678987,0,0,0,UTE,1,M,A,1
3.12,0.6707734428,0,0,0,STNWG,2,M,B,3
1.22,0.0054757016,0,0,0,SEDAN,2,F,C,4
2.1,0.0054757016,0,0,0,HBACK,1,M,A,4
4.27,0.9993155373,0,0,0,STNWG,2,F,E,4
1.81,0.128678987,0,0,0,STNWG,4,M,F,4
1.41,0.0054757016,0,0,0,HBACK,2,F,C,4
0.82,0.128678987,0,0,0,HBACK,3,M,C,2
2.79,0.6872005476,0,0,0,HDTOP,3,F,F,3
0.74,0.128678987,0,0,0,SEDAN,3,F,D,1
2.12,0.0054757016,0,0,0,SEDAN,1,M,F,2
0.95,0.0054757016,0,0,0,SEDAN,3,M,A,5
2.46,0.1177275838,0,0,0,STNWG,3,F,C,2
0.96,0.0054757016,0,0,0,SEDAN,3,M,E,3
1.85,0.9993155373,0,0,0,HBACK,2,F,B,2
1.65,0.3832991102,0,0,0,SEDAN,2,M,E,6
1.14,0.6461327858,0,0,0,HBACK,3,F,B,4
1.38,0.0054757016,0,0,0,HBACK,1,F,C,1
3.34,0.6461327858,0,0,0,STNWG,3,F,D,4
2.31,0.6160164271,1,1,353.76999998,HBACK,1,F,C,4
4.28,0.6461327858,0,0,0,STNWG,2,F,B,3
2.06,0.3832991102,0,0,0,SEDAN,1,F,C,3
1.62,0.4544832307,0,0,0,SEDAN,2,M,C,4
3.4,0.4544832307,0,0,0,STNWG,2,M,D,4
1.56,0.6160164271,0,0,0,SEDAN,3,F,C,3
2.47,0.6461327858,0,0,0,STNWG,2,M,C,3
1.55,0.128678987,0,0,0,HBACK,1,M,B,3
2.96,0.2683093771,0,0,0,SEDAN,1,M,C,3
3.199,0.6461327858,0,0,0,STNWG,1,F,E,1
1.75,0.0054757016,0,0,0,STNWG,4,F,F,3
1.54,0.3832991102,0,0,0,SEDAN,1,F,E,6
4.71,0.1943874059,0,0,0,STNWG,1,F,A,2
0.93,0.0054757016,0,0,0,HBACK,3,M,E,5
1.89,0.0054757016,0,0,0,SEDAN,1,F,C,6
1.05,0.128678987,0,0,0,HBACK,2,F,C,4
1.37,0.128678987,0,0,0,STNWG,4,F,A,2
1.81,0.128678987,0,0,0,HBACK,1,F,C,6
0.9,0.3832991102,0,0,0,HBACK,3,F,B,4
0.65,0.4544832307,0,0,0,COUPE,4,F,C,4
1.5,0.0054757016,0,0,0,HBACK,1,M,C,3
1.37,0.0054757016,0,0,0,SEDAN,2,M,C,3
1.67,0.6680355921,0,0,0,SEDAN,3,F,C,2
1.82,0.4380561259,0,0,0,HBACK,2,F,A,3
2.43,0.553045859,0,0,0,SEDAN,1,M,A,3
3.17,0.9938398357,0,0,0,TRUCK,3,F,C,1
0.95,0.0547570157,0,0,0,SEDAN,3,M,B,4
1.33,0.3832991102,1,1,2116.2299995,PANVN,4,F,D,3
1.63,0.3449691992,0,0,0,HBACK,2,F,B,3
1.07,0.6707734428,0,0,0,SEDAN,3,M,E,2
2.92,0.3832991102,0,0,0,SEDAN,1,M,C,3
5.25,0.1177275838,0,0,0,SEDAN,1,F,A,4
3.63,0.3805612594,0,0,0,STNWG,2,M,C,2
1.14,0.3805612594,0,0,0,HBACK,2,F,B,2
1.45,0.4380561259,0,0,0,HBACK,2,F,C,6
1.54,0.6516084873,0,0,0,HBACK,1,F,A,2
2.15,0.6461327858,1,2,1927.3899994,COUPE,2,M,A,4
1.96,0.1177275838,0,0,0,HBACK,1,F,A,6
9.8,0.0958247775,0,0,0,CONVT,2,M,C,2
1.7,0.4544832307,0,0,0,STNWG,2,F,A,3
0.82,0.3832991102,1,1,200,SEDAN,3,F,C,1
1.24,0.3285420945,0,0,0,SEDAN,4,M,C,4
1.54,0.5448323066,0,0,0,HBACK,3,F,C,4
1.98,0.128678987,0,0,0,SEDAN,1,F,C,2
3.4,0.6707734428,0,0,0,UTE,2,M,C,4
2.49,0.334017796,0,0,0,SEDAN,1,F,E,5
1.53,0.2108145106,0,0,0,SEDAN,3,F,A,2
2.75,0.128678987,0,0,0,SEDAN,1,F,D,2
1.559,0.9965776865,0,0,0,HBACK,1,F,A,1
0.66,0.3285420945,0,0,0,HBACK,4,F,A,2
1.74,0.1232032854,0,0,0,SEDAN,3,F,B,2
1.72,0.5475701574,0,0,0,SEDAN,2,M,B,3
2.19,0.128678987,0,0,0,SEDAN,2,F,E,3
2.08,0.4435318275,0,0,0,SEDAN,1,F,A,6
0.47,0.4435318275,0,0,0,SEDAN,4,M,A,6
2.06,0.5448323066,0,0,0,STNWG,3,M,D,4
2.23,0.5585215606,0,0,0,HBACK,1,M,B,5
0.66,0.372347707,0,0,0,HBACK,4,F,D,2
1.03,0.128678987,0,0,0,STNWG,4,F,A,2
1.9,0.5585215606,0,0,0,SEDAN,2,M,C,3
0.73,0.5585215606,0,0,0,SEDAN,4,F,B,6
1.66,0.4407939767,0,0,0,SEDAN,2,M,A,5
0.53,0.4435318275,0,0,0,SEDAN,4,M,C,5
1.76,0.4435318275,0,0,0,SEDAN,2,M,E,5
2.13,0.0054757016,0,0,0,SEDAN,1,F,C,5
1.48,0.4435318275,0,0,0,HBACK,2,F,B,5
0.41,0.4435318275,0,0,0,HBACK,4,M,C,5
1.14,0.4435318275,0,0,0,HBACK,2,F,A,4
1.39,0.6707734428,0,0,0,HBACK,1,F,A,4
0.51,0.4407939767,0,0,0,SEDAN,4,F,B,5
0.8,0.4435318275,0,0,0,HBACK,4,F,C,5
2,0.5557837098,0,0,0,UTE,2,F,C,5
1.67,0.4407939767,0,0,0,HBACK,2,M,C,6
1.05,0.5557837098,0,0,0,STNWG,4,M,C,5
2.03,0.5557837098,0,0,0,STNWG,2,M,A,3
1.97,0.5557837098,0,0,0,STNWG,4,M,A,4
1.77,0.4435318275,0,0,0,HBACK,1,F,D,5
1.97,0.5557837098,1,1,389.94999981,STNWG,4,F,F,3
1.01,0.257357974,0,0,0,HBACK,2,F,A,4
0.34,0.4407939767,0,0,0,SEDAN,4,M,A,5
0.82,0.3805612594,0,0,0,SEDAN,3,M,B,3
0.9,0.4435318275,0,0,0,SEDAN,3,F,C,5
1.39,0.4407939767,0,0,0,STNWG,3,M,B,3
0.97,0.4435318275,0,0,0,SEDAN,3,M,B,6
1.36,0.4435318275,0,0,0,SEDAN,3,M,E,6
2.07,0.4435318275,0,0,0,HBACK,1,M,A,6
1.01,0.4407939767,0,0,0,HBACK,2,M,D,3
2.199,0.1013004791,0,0,0,SEDAN,1,F,A,3
1.66,0.4435318275,0,0,0,SEDAN,2,F,C,5
1.22,0.128678987,0,0,0,STNWG,4,F,A,3
0.71,0.4407939767,0,0,0,SEDAN,4,F,E,6
